MarkZone

-----------------------------------------------------------

R17 | 42:16:2C
2019-09-01T00:00:00.000+0000	1567296000000	74.519	42:16:2C
2019-08-31T00:00:00.000+0000	1567209600000	73.624	42:16:2C
2019-08-30T00:00:00.000+0000	1567123200000	72.143	42:16:2C
2019-08-29T00:00:00.000+0000	1567036800000	71.088	42:16:2C
2019-08-28T00:00:00.000+0000	1566950400000	69.341	42:16:2C
2019-08-27T00:00:00.000+0000	1566864000000	69.006	42:16:2C
2019-08-26T00:00:00.000+0000	1566777600000	69.359	42:16:2C
2019-08-25T00:00:00.000+0000	1566691200000	70.206	42:16:2C
2019-08-24T00:00:00.000+0000	1566604800000	70.51	42:16:2C
2019-08-23T00:00:00.000+0000	1566518400000	71.324	42:16:2C
2019-08-22T00:00:00.000+0000	1566432000000	71.797	42:16:2C
2019-08-21T00:00:00.000+0000	1566345600000	73.265	42:16:2C
2019-08-20T00:00:00.000+0000	1566259200000	72.394	42:16:2C
2019-08-19T00:00:00.000+0000	1566172800000	71.762	42:16:2C
2019-08-18T00:00:00.000+0000	1566086400000	71.556	42:16:2C
2019-08-17T00:00:00.000+0000	1566000000000	71.651	42:16:2C
2019-08-16T00:00:00.000+0000	1565913600000	72.517	42:16:2C
2019-08-15T00:00:00.000+0000	1565827200000	73.578	42:16:2C
2019-08-14T00:00:00.000+0000	1565740800000	74.017	42:16:2C
2019-08-13T00:00:00.000+0000	1565654400000	76.468	42:16:2C
2019-08-12T00:00:00.000+0000	1565568000000	77.647	42:16:2C
2019-08-11T00:00:00.000+0000	1565481600000	78.091	42:16:2C
2019-08-10T00:00:00.000+0000	1565395200000	77.969	42:16:2C
2019-08-09T00:00:00.000+0000	1565308800000	77.082	42:16:2C
2019-08-08T00:00:00.000+0000	1565222400000	76.876	42:16:2C
2019-08-07T00:00:00.000+0000	1565136000000	75.719	42:16:2C
2019-08-06T00:00:00.000+0000	1565049600000	74.173	42:16:2C
2019-08-05T00:00:00.000+0000	1564963200000	73.541	42:16:2C
2019-08-04T00:00:00.000+0000	1564876800000	72.056	42:16:2C
2019-08-03T00:00:00.000+0000	1564790400000	71.931	42:16:2C
2019-08-02T00:00:00.000+0000	1564704000000	73.286	42:16:2C
2019-08-01T00:00:00.000+0000	1564617600000	74.39	42:16:2C
2019-07-31T00:00:00.000+0000	1564531200000	75.833	42:16:2C
2019-07-30T00:00:00.000+0000	1564444800000	77.71	42:16:2C
2019-07-29T00:00:00.000+0000	1564358400000	79.174	42:16:2C
